15 	 20012537 	 20012551 	 1 	 15 	 STR_452474
15 	 20022209 	 20022238 	 1 	 30 	 STR_452475
15 	 20028047 	 20028083 	 4 	 9.25 	 STR_452476
15 	 20030605 	 20030630 	 4 	 6.5 	 STR_452477
15 	 20035711 	 20035730 	 3 	 6.66667 	 STR_452478
15 	 20035746 	 20035772 	 1 	 27 	 STR_452479
15 	 20046244 	 20046276 	 3 	 11 	 STR_452480
15 	 20046432 	 20046466 	 5 	 7 	 STR_452481
15 	 20046950 	 20047009 	 1 	 60 	 STR_452482
15 	 20048110 	 20048138 	 2 	 14.5 	 STR_452483
15 	 20048182 	 20048215 	 2 	 17 	 STR_452484
15 	 20050160 	 20050170 	 1 	 11 	 STR_452485
15 	 20050275 	 20050289 	 4 	 3.75 	 STR_452486
15 	 20050304 	 20050342 	 3 	 13 	 STR_452487
15 	 20053127 	 20053166 	 5 	 8 	 STR_452488
15 	 20053262 	 20053303 	 4 	 10.5 	 STR_452489
15 	 20054029 	 20054039 	 1 	 11 	 STR_452490
15 	 20054328 	 20054383 	 4 	 14 	 STR_452491
15 	 20056176 	 20056188 	 1 	 13 	 STR_452492
15 	 20058489 	 20058511 	 2 	 11.5 	 STR_452493
15 	 20058526 	 20058575 	 2 	 25 	 STR_452494
15 	 20060849 	 20060862 	 1 	 14 	 STR_452495
15 	 20063854 	 20063888 	 3 	 11.6667 	 STR_452496
15 	 20064830 	 20064846 	 1 	 17 	 STR_452497
15 	 20065399 	 20065416 	 1 	 18 	 STR_452498
15 	 20066244 	 20066260 	 1 	 17 	 STR_452499
15 	 20067177 	 20067187 	 1 	 11 	 STR_452500
15 	 20067252 	 20067271 	 4 	 5 	 STR_452501
15 	 20070755 	 20070783 	 1 	 29 	 STR_452502
15 	 20074098 	 20074110 	 1 	 13 	 STR_452503
15 	 20076231 	 20076247 	 1 	 17 	 STR_452504
15 	 20077727 	 20077748 	 1 	 22 	 STR_452505
15 	 20080036 	 20080064 	 5 	 5.8 	 STR_452506
15 	 20081446 	 20081465 	 1 	 20 	 STR_452507
15 	 20081750 	 20081765 	 1 	 16 	 STR_452508
15 	 20082235 	 20082246 	 1 	 12 	 STR_452509
15 	 20082614 	 20082630 	 3 	 5.66667 	 STR_452510
15 	 20083052 	 20083067 	 1 	 16 	 STR_452511
15 	 20085300 	 20085324 	 1 	 25 	 STR_452512
15 	 20089318 	 20089332 	 3 	 5 	 STR_452513
15 	 20092828 	 20092851 	 1 	 24 	 STR_452514
15 	 20099578 	 20099622 	 3 	 15 	 STR_452515
15 	 20100490 	 20100508 	 3 	 6.33333 	 STR_452516
15 	 20105884 	 20105901 	 1 	 18 	 STR_452517
15 	 20106122 	 20106134 	 1 	 13 	 STR_452518
15 	 20110540 	 20110554 	 2 	 7.5 	 STR_452519
15 	 20111565 	 20111594 	 5 	 6 	 STR_452520
15 	 20111974 	 20112003 	 1 	 30 	 STR_452521
15 	 20112323 	 20112336 	 2 	 7 	 STR_452522
15 	 20112912 	 20112953 	 2 	 21 	 STR_452523
15 	 20113327 	 20113340 	 2 	 7 	 STR_452524
15 	 20115325 	 20115335 	 1 	 11 	 STR_452525
15 	 20119892 	 20119904 	 2 	 6.5 	 STR_452526
15 	 20121937 	 20121954 	 6 	 3 	 STR_452527
15 	 20123181 	 20123213 	 2 	 16.5 	 STR_452528
15 	 20128726 	 20128765 	 2 	 20 	 STR_452529
15 	 20129601 	 20129623 	 2 	 11.5 	 STR_452530
15 	 20132746 	 20132762 	 2 	 8.5 	 STR_452531
15 	 20137735 	 20137747 	 1 	 13 	 STR_452532
15 	 20138394 	 20138531 	 4 	 34.5 	 STR_452533
15 	 20138555 	 20138618 	 4 	 16 	 STR_452534
15 	 20138691 	 20138741 	 4 	 12.75 	 STR_452535
15 	 20138870 	 20138943 	 4 	 18.5 	 STR_452536
15 	 20138972 	 20139010 	 5 	 7.8 	 STR_452537
15 	 20139078 	 20139088 	 1 	 11 	 STR_452538
15 	 20144250 	 20144269 	 1 	 20 	 STR_452539
15 	 20144419 	 20144430 	 1 	 12 	 STR_452540
15 	 20148812 	 20148826 	 1 	 15 	 STR_452541
15 	 20149248 	 20149275 	 3 	 9.33333 	 STR_452542
15 	 20151317 	 20151336 	 2 	 10 	 STR_452543
15 	 20157144 	 20157154 	 1 	 11 	 STR_452544
15 	 20161737 	 20161772 	 2 	 18 	 STR_452545
15 	 20164114 	 20164128 	 4 	 3.75 	 STR_452546
15 	 20164415 	 20164425 	 1 	 11 	 STR_452547
15 	 20164529 	 20164543 	 2 	 7.5 	 STR_452548
15 	 20165604 	 20165635 	 2 	 16 	 STR_452549
15 	 20171413 	 20171459 	 2 	 23.5 	 STR_452550
15 	 20174571 	 20174600 	 3 	 10 	 STR_452551
15 	 20179579 	 20179600 	 2 	 11 	 STR_452552
15 	 20182921 	 20182939 	 1 	 19 	 STR_452553
15 	 20183076 	 20183122 	 2 	 23.5 	 STR_452554
15 	 20184006 	 20184026 	 1 	 21 	 STR_452555
15 	 20185103 	 20185113 	 1 	 11 	 STR_452556
15 	 20189216 	 20189247 	 2 	 16 	 STR_452557
15 	 20190037 	 20190052 	 2 	 8 	 STR_452558
15 	 20195380 	 20195399 	 4 	 5 	 STR_452559
15 	 20202218 	 20202234 	 2 	 8.5 	 STR_452560
15 	 20202463 	 20202475 	 2 	 6.5 	 STR_452561
15 	 20203075 	 20203105 	 5 	 6.2 	 STR_452562
15 	 20206712 	 20206773 	 2 	 31 	 STR_452563
15 	 20221600 	 20221627 	 3 	 9.33333 	 STR_452564
15 	 20226305 	 20226322 	 6 	 3 	 STR_452565
15 	 20227941 	 20227960 	 2 	 10 	 STR_452566
15 	 20228715 	 20228845 	 4 	 32.75 	 STR_452567
15 	 20229481 	 20229511 	 3 	 10.3333 	 STR_452568
15 	 20229892 	 20229926 	 4 	 8.75 	 STR_452569
15 	 20230076 	 20230114 	 4 	 9.75 	 STR_452570
15 	 20230697 	 20230719 	 2 	 11.5 	 STR_452571
15 	 20233861 	 20233878 	 1 	 18 	 STR_452572
15 	 20235764 	 20235794 	 4 	 7.75 	 STR_452573
15 	 20235805 	 20235828 	 1 	 24 	 STR_452574
15 	 20243705 	 20243730 	 1 	 26 	 STR_452575
15 	 20243886 	 20243920 	 2 	 17.5 	 STR_452576
15 	 20244829 	 20244916 	 4 	 22 	 STR_452577
15 	 20248370 	 20248410 	 2 	 20.5 	 STR_452578
15 	 20248443 	 20248459 	 2 	 8.5 	 STR_452579
15 	 20263545 	 20263698 	 4 	 38.5 	 STR_452580
15 	 20264262 	 20264273 	 2 	 6 	 STR_452581
15 	 20265576 	 20265590 	 1 	 15 	 STR_452582
15 	 20266351 	 20266455 	 4 	 26.25 	 STR_452583
15 	 20266598 	 20266609 	 1 	 12 	 STR_452584
15 	 20267486 	 20267516 	 4 	 7.75 	 STR_452585
15 	 20273655 	 20273666 	 1 	 12 	 STR_452586
15 	 20273841 	 20273879 	 2 	 19.5 	 STR_452587
15 	 20275832 	 20275879 	 4 	 12 	 STR_452588
15 	 20276598 	 20276634 	 1 	 37 	 STR_452589
15 	 20276931 	 20276943 	 2 	 6.5 	 STR_452590
15 	 20280419 	 20280446 	 1 	 28 	 STR_452591
15 	 20281375 	 20281423 	 2 	 24.5 	 STR_452592
15 	 20282108 	 20282118 	 1 	 11 	 STR_452593
15 	 20282638 	 20282658 	 2 	 10.5 	 STR_452594
15 	 20283801 	 20283814 	 1 	 14 	 STR_452595
15 	 20284479 	 20284518 	 1 	 40 	 STR_452596
15 	 20284674 	 20284714 	 5 	 8.2 	 STR_452597
15 	 20285434 	 20285454 	 1 	 21 	 STR_452598
15 	 20285749 	 20285763 	 2 	 7.5 	 STR_452599
15 	 20285949 	 20285965 	 1 	 17 	 STR_452600
15 	 20287433 	 20287461 	 5 	 5.8 	 STR_452601
15 	 20287583 	 20287597 	 1 	 15 	 STR_452602
15 	 20288990 	 20289018 	 6 	 4.83333 	 STR_452603
15 	 20289135 	 20289150 	 1 	 16 	 STR_452604
15 	 20290023 	 20290045 	 1 	 23 	 STR_452605
