8 	 12454 	 12464 	 1 	 11 	 STR_1385311
8 	 14015 	 14030 	 2 	 8 	 STR_1385312
8 	 14898 	 14921 	 4 	 6 	 STR_1385313
8 	 15107 	 15164 	 4 	 14.5 	 STR_1385314
8 	 16325 	 16415 	 2 	 45.5 	 STR_1385315
8 	 16855 	 16871 	 1 	 17 	 STR_1385316
8 	 17113 	 17127 	 1 	 15 	 STR_1385317
8 	 20901 	 20917 	 1 	 17 	 STR_1385318
8 	 23040 	 23063 	 3 	 8 	 STR_1385319
8 	 23773 	 23802 	 2 	 15 	 STR_1385320
8 	 25633 	 25656 	 4 	 6 	 STR_1385321
8 	 25948 	 25975 	 4 	 7 	 STR_1385322
8 	 30975 	 30990 	 2 	 8 	 STR_1385323
8 	 31618 	 31657 	 2 	 20 	 STR_1385324
8 	 32256 	 32270 	 1 	 15 	 STR_1385325
8 	 34045 	 34088 	 5 	 8.8 	 STR_1385326
8 	 34441 	 34479 	 5 	 7.8 	 STR_1385327
8 	 34717 	 34754 	 2 	 19 	 STR_1385328
8 	 35825 	 35851 	 2 	 13.5 	 STR_1385329
8 	 35878 	 35903 	 2 	 13 	 STR_1385330
8 	 36008 	 36034 	 2 	 13.5 	 STR_1385331
8 	 36139 	 36165 	 2 	 13.5 	 STR_1385332
8 	 39531 	 39549 	 1 	 19 	 STR_1385333
8 	 40915 	 40925 	 1 	 11 	 STR_1385334
8 	 42435 	 42454 	 3 	 6.66667 	 STR_1385335
8 	 43009 	 43026 	 4 	 4.5 	 STR_1385336
8 	 47249 	 47265 	 1 	 17 	 STR_1385337
8 	 51835 	 51846 	 1 	 12 	 STR_1385338
8 	 55198 	 55210 	 1 	 13 	 STR_1385339
8 	 57515 	 57544 	 2 	 15 	 STR_1385340
8 	 58279 	 58391 	 4 	 28.25 	 STR_1385341
8 	 60374 	 60387 	 1 	 14 	 STR_1385342
8 	 60490 	 60513 	 1 	 24 	 STR_1385343
8 	 60639 	 60676 	 2 	 19 	 STR_1385344
8 	 64123 	 64138 	 4 	 4 	 STR_1385345
8 	 64438 	 64452 	 1 	 15 	 STR_1385346
8 	 66001 	 66025 	 4 	 6.25 	 STR_1385347
8 	 66751 	 66764 	 1 	 14 	 STR_1385348
8 	 67815 	 67827 	 1 	 13 	 STR_1385349
8 	 68885 	 68917 	 1 	 33 	 STR_1385350
8 	 69067 	 69082 	 1 	 16 	 STR_1385351
8 	 71212 	 71228 	 2 	 8.5 	 STR_1385352
8 	 73177 	 73211 	 4 	 8.75 	 STR_1385353
8 	 73233 	 73255 	 1 	 23 	 STR_1385354
8 	 75473 	 75488 	 1 	 16 	 STR_1385355
8 	 75816 	 75832 	 1 	 17 	 STR_1385356
8 	 77163 	 77173 	 1 	 11 	 STR_1385357
8 	 77461 	 77484 	 5 	 4.8 	 STR_1385358
8 	 78364 	 78397 	 2 	 17 	 STR_1385359
8 	 79935 	 79949 	 1 	 15 	 STR_1385360
8 	 80009 	 80024 	 2 	 8 	 STR_1385361
8 	 81613 	 81751 	 4 	 34.75 	 STR_1385362
8 	 85052 	 85064 	 2 	 6.5 	 STR_1385363
8 	 88745 	 88767 	 5 	 4.6 	 STR_1385364
8 	 94564 	 94579 	 1 	 16 	 STR_1385365
8 	 95177 	 95188 	 1 	 12 	 STR_1385366
8 	 95857 	 96001 	 2 	 72.5 	 STR_1385367
8 	 98789 	 98805 	 5 	 3.4 	 STR_1385368
8 	 98823 	 98851 	 1 	 29 	 STR_1385369
8 	 100958 	 100974 	 3 	 5.66667 	 STR_1385370
8 	 101737 	 101751 	 1 	 15 	 STR_1385371
8 	 104003 	 104033 	 6 	 5.16667 	 STR_1385372
8 	 106688 	 106699 	 1 	 12 	 STR_1385373
