9 	 10001 	 10433 	 6 	 72.1667 	 STR_1461622
9 	 11166 	 11194 	 1 	 29 	 STR_1461623
9 	 16828 	 16855 	 3 	 9.33333 	 STR_1461624
9 	 26567 	 26578 	 2 	 6 	 STR_1461625
9 	 28703 	 28717 	 1 	 15 	 STR_1461626
9 	 30641 	 30741 	 2 	 50.5 	 STR_1461627
9 	 31502 	 31515 	 1 	 14 	 STR_1461628
9 	 33232 	 33246 	 1 	 15 	 STR_1461629
9 	 33303 	 33324 	 1 	 22 	 STR_1461630
9 	 35267 	 35290 	 4 	 6 	 STR_1461631
9 	 36135 	 36147 	 1 	 13 	 STR_1461632
9 	 39691 	 39705 	 4 	 3.75 	 STR_1461633
9 	 40421 	 40436 	 1 	 16 	 STR_1461634
9 	 40579 	 40601 	 1 	 23 	 STR_1461635
9 	 41673 	 41691 	 5 	 3.8 	 STR_1461636
9 	 46139 	 46164 	 5 	 5.2 	 STR_1461637
9 	 48436 	 48488 	 4 	 13.25 	 STR_1461638
9 	 49589 	 49612 	 1 	 24 	 STR_1461639
9 	 52626 	 52640 	 1 	 15 	 STR_1461640
9 	 53872 	 54095 	 4 	 56 	 STR_1461641
9 	 54337 	 54359 	 2 	 11.5 	 STR_1461642
9 	 55251 	 55289 	 4 	 9.75 	 STR_1461643
9 	 60553 	 60574 	 5 	 4.4 	 STR_1461644
9 	 61164 	 61179 	 2 	 8 	 STR_1461645
9 	 61898 	 61920 	 1 	 23 	 STR_1461646
9 	 63436 	 63453 	 2 	 9 	 STR_1461647
9 	 67671 	 67699 	 6 	 4.83333 	 STR_1461648
9 	 70678 	 70689 	 1 	 12 	 STR_1461649
9 	 72578 	 72627 	 2 	 25 	 STR_1461650
9 	 73100 	 73117 	 3 	 6 	 STR_1461651
9 	 74033 	 74088 	 2 	 28 	 STR_1461652
9 	 74219 	 74232 	 1 	 14 	 STR_1461653
9 	 75465 	 75477 	 1 	 13 	 STR_1461654
9 	 77189 	 77203 	 1 	 15 	 STR_1461655
9 	 78106 	 78155 	 2 	 25 	 STR_1461656
9 	 79967 	 79981 	 1 	 15 	 STR_1461657
9 	 82895 	 82918 	 1 	 24 	 STR_1461658
9 	 88211 	 88251 	 4 	 10.25 	 STR_1461659
9 	 88389 	 88412 	 1 	 24 	 STR_1461660
9 	 92097 	 92127 	 4 	 7.75 	 STR_1461661
9 	 93664 	 93683 	 1 	 20 	 STR_1461662
9 	 93834 	 93854 	 5 	 4.2 	 STR_1461663
9 	 97117 	 97141 	 4 	 6.25 	 STR_1461664
9 	 98472 	 98496 	 5 	 5 	 STR_1461665
9 	 100854 	 100864 	 1 	 11 	 STR_1461666
9 	 102550 	 102560 	 1 	 11 	 STR_1461667
9 	 104023 	 104049 	 1 	 27 	 STR_1461668
9 	 115823 	 115888 	 2 	 33 	 STR_1461669
9 	 119436 	 119454 	 1 	 19 	 STR_1461670
9 	 132353 	 132369 	 1 	 17 	 STR_1461671
9 	 132644 	 132662 	 4 	 4.75 	 STR_1461672
9 	 136101 	 136115 	 1 	 15 	 STR_1461673
9 	 137368 	 137382 	 1 	 15 	 STR_1461674
9 	 138542 	 138552 	 1 	 11 	 STR_1461675
9 	 138744 	 138754 	 1 	 11 	 STR_1461676
9 	 145699 	 145713 	 4 	 3.75 	 STR_1461677
9 	 145731 	 145751 	 1 	 21 	 STR_1461678
9 	 147176 	 147197 	 1 	 22 	 STR_1461679
